"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-11-02",,"59","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-11-03",,"60","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-11-04",,"64","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-11-05",,"59","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-11-06",,"55","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-11-07",,"54","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-11-08",,"50","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-11-09",,"48","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-11-10",,"46","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-11-11",,"48","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-11-12",,"55","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-11-13",,"52","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-11-14",,"52","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-11-15",,"49","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-11-16",,"49","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-11-17",,"54","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-11-18",,"50","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-11-19",,"56","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-11-20",,"52","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-11-21",,"47","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-11-22",,"48","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-11-23",,"49","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-11-24",,"48","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-11-25",,"47","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-11-26",,"49","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-11-27",,"50","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-11-28",,"49","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-11-29",,"55","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-11-30",,"59","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-12-01",,"56","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-12-02",,"47","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-12-03",,"49","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-12-04",,"53","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-12-05",,"48","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-12-06",,"45","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-12-07",,"46","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-12-08",,"44","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-12-09",,"44","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-12-10",,"45","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-12-11",,"46","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-12-12",,"44","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-12-13",,"45","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-12-14",,"43","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-12-15",,"40","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-12-16",,"44","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-12-17",,"47","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-12-18",,"39","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-12-19",,"47","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-12-20",,"45","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-12-21",,"47","29"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-12-22",,"47","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-12-23",,"45","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-12-24",,"42","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-12-25",,"42","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-12-26",,"44","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-12-27",,"46","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-12-28",,"47","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-12-29",,"41","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-12-30",,"40","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2012-12-31",,"38","30"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-01-01",,"41","27"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-01-02",,"43","30"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-01-03",,"44","29"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-01-04",,"50","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-01-05",,"44","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-01-06",,"45","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-01-07",,"50","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-01-08",,"53","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-01-09",,"50","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-01-10",,"38","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-01-11",,"37","27"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-01-12",,"37","25"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-01-13",,"36","24"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-01-14",,"38","28"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-01-15",,"44","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-01-16",,"43","25"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-01-17",,"39","27"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-01-18",,"38","30"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-01-19",,"34","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-01-20",,"38","31"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-01-21",,"36","29"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-01-22",,"38","29"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-01-23",,"45","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-01-24",,"45","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-01-25",,"51","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-01-26",,"47","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-01-27",,"42","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-01-28",,"43","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-01-29",,"47","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-01-30",,"48","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-01-31",,"49","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-02-01",,"53","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-02-02",,"43","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-02-03",,"48","37"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-02-04",,"51","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-02-05",,"50","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-02-06",,"51","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-02-07",,"49","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-02-08",,"46","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-02-09",,"47","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-02-10",,"48","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-02-11",,"47","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-02-12",,"52","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-02-13",,"49","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-02-14",,"49","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-02-15",,"56","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-02-16",,"52","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-02-17",,"49","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-02-18",,"46","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-02-19",,"51","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-02-20",,"46","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-02-21",,"44","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-02-22",,"46","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-02-23",,"50","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-02-24",,"48","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-02-25",,"51","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-02-26",,"48","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-02-27",,"50","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-02-28",,"53","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-01",,"59","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-02",,"57","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-03",,"52","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-04",,"56","32"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-05",,"49","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-06",,"45","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-07",,"54","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-08",,"53","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-09",,"55","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-10",,"46","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-11",,"51","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-12",,"55","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-13",,"53","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-14",,"53","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-15",,"58","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-16",,"51","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-17",,"48","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-18",,"53","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-19",,"55","35"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-20",,"52","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-21",,"50","36"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-22",,"49","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-23",,"50","34"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-24",,"54","33"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-25",,"62","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-26",,"62","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-27",,"56","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-28",,"61","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-29",,"65","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-30",,"68","42"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-03-31",,"69","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-01","55","63","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-02","53","57","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-03","53","62","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-04","54","58","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-05","54","57","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-06","50","54","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-07","45","47","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-08","46","56","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-09","48","54","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-10","53","59","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-11","49","54","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-12","46","46","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-13","43","51","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-14","44","55","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-15","46","57","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-16","46","57","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-17","49","59","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-18","49","53","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-19","51","56","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-20","51","57","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-21","49","54","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-22","49","61","41"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-23","51","64","39"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-24","55","70","43"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-25","58","71","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-26","57","69","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-27","57","57","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-28","53","59","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-29","50","57","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-04-30","47","55","40"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-01","50","65","38"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-02","56","69","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-03","58","71","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-04","64","77","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-05","69","84","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-06","71","87","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-07","63","69","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-08","57","67","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-09","57","73","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-10","63","79","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-11","65","81","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-12","67","71","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-13","59","66","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-14","53","65","46"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-15","56","63","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-16","58","71","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-17","58","63","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-18","56","62","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-19","57","65","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-20","56","67","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-21","54","60","47"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-22","49","52","45"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-23","49","54","44"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-24","52","62","48"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-25","55","64","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-26","56","65","51"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-27","57","62","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-28","56","63","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-29","55","61","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-30","55","62","49"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-05-31","57","67","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-01","60","73","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-02","61","69","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-03","60","72","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-04","65","79","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-05","68","80","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-06","67","80","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-07","65","71","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-08","61","69","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-09","61","69","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-10","60","71","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-11","60","68","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-12","59","69","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-13","59","70","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-14","59","68","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-15","62","78","50"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-16","65","75","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-17","65","78","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-18","64","74","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-19","61","68","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-20","60","63","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-21","58","69","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-22","63","78","53"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-23","67","72","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-24","63","70","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-25","64","74","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-26","63","72","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-27","65","70","62"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-28","70","87","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-29","74","86","65"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-06-30","76","93","63"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-01","79","89","65"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-02","71","83","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-03","72","79","62"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-04","65","71","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-05","64","74","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-06","65","79","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-07","66","75","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-08","64","80","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-09","72","86","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-10","67","72","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-11","62","73","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-12","62","67","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-13","62","79","52"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-14","68","82","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-15","71","82","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-16","75","88","65"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-17","70","72","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-18","65","79","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-19","66","82","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-20","65","77","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-21","63","75","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-22","65","79","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-23","70","88","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-24","72","88","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-25","71","88","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-26","73","88","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-27","67","78","55"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-28","63","70","54"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-29","63","77","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-30","65","77","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-07-31","63","71","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-08-01","62","69","56"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-08-02","62","63","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-08-03","63","77","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-08-04","69","84","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-08-05","72","86","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-08-06","71","87","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-08-07","71","88","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-08-08","69","83","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-08-09","70","83","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-08-10","69","78","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-08-11","66","77","58"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-08-12","67","78","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-08-13","69","82","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-08-14","70","81","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-08-15","67","70","63"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-08-16","69","84","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-08-17","71","78","63"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-08-18","68","79","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-08-19","69","80","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-08-20","69","78","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-08-21","69","82","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-08-22","72","84","59"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-08-23","70","77","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-08-24","67","77","62"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-08-25","67","72","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-08-26","67","76","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-08-27","67","80","63"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-08-28","69","80","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-08-29","70","75","65"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-08-30","68","79","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-08-31","68","82","57"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-09-01","69","82","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-09-02","72","82","63"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-09-03","68","77","62"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-09-04","67","73","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-09-05","65","68","60"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-09-06","64","71","61"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","2013-09-07","65","74","63"
